Date,AccessorFacade,Audio::PortMIDI,Bailador,Base64,Base64::Native,CSS::Grammar,CompUnit::Util,Compress::Zlib,Compress::Zlib::Raw,Config,Config::TOML,Cookie::Baker,Cro::Core,Cro::HTTP,Crust,DBIish,Data::Dump,DateTime::Format,DateTime::Parse,DateTime::TimeZone,Debugger::UI::CommandLine,Digest,Digest::HMAC,Digest::MD5,Email::Simple,Encode,File::Directory::Tree,File::Find,File::Temp,File::Which,Find::Bundled,HTML::Entity,HTML::Escape,HTML::Parser::XML,HTML::Template,HTTP::Easy,HTTP::Server,HTTP::Server::Async,HTTP::Status,HTTP::Tinyish,HTTP::UserAgent,Hash::Merge,IO::Blob,IO::Capture::Simple,IO::Socket::Async::SSL,IO::Socket::SSL,IRC::Client,JSON::Class,JSON::Fast,JSON::Name,JSON::Pretty,JSON::RPC,JSON::Tiny,JSON::Unmarshal,LWP::Simple,LibraryMake,Linenoise,Lingua::Conjunction,META6,MIME::Base64,NativeHelpers::Array,NativeHelpers::Blob,Net::DNS,OO::Monitors,OpenSSL,PDF,PSGI,Pod::To::HTML,Pod::To::Markdown,Rakudo::Perl6::Parsing,RakudoPrereq,SCGI,SVG,SVG::Plot,Shell::Command,Sparrowdo,String::CRC32,Subset::Helper,Template6,Template::Mojo,Template::Mustache,Term::termios,Terminal::ANSIColor,Test::META,Test::Mock,URI,URI::Encode,UUID,WWW,XML,XML::Class,YAMLish
2016-05-09,NaN,1.44,2.39,NaN,NaN,1.91,1.44,2.87,NaN,NaN,NaN,NaN,NaN,NaN,2.87,3.83,NaN,3.35,NaN,NaN,1.44,5.74,3.83,3.35,1.44,NaN,NaN,7.66,7.66,3.35,NaN,NaN,NaN,NaN,NaN,4.31,1.44,NaN,3.83,3.35,8.13,NaN,1.91,1.44,NaN,3.35,1.44,2.39,10.05,2.39,NaN,1.91,12.92,1.44,5.74,7.18,1.91,NaN,NaN,7.18,2.39,1.44,NaN,NaN,NaN,NaN,3.35,1.44,NaN,NaN,NaN,1.44,2.39,1.91,4.78,NaN,1.44,NaN,1.91,2.39,NaN,NaN,4.31,NaN,NaN,8.61,2.39,NaN,NaN,10.05,NaN,NaN
2016-05-10,NaN,1.44,2.39,NaN,NaN,1.91,1.44,2.87,NaN,NaN,NaN,NaN,NaN,NaN,2.87,3.83,NaN,3.35,NaN,NaN,1.44,5.74,3.83,3.35,1.44,NaN,NaN,7.66,7.66,3.35,NaN,NaN,NaN,NaN,NaN,4.31,1.44,NaN,3.83,3.35,8.13,NaN,1.91,1.44,NaN,3.35,1.44,2.39,10.05,2.39,NaN,1.91,12.92,1.44,5.74,7.18,1.91,NaN,NaN,7.18,2.39,1.44,NaN,NaN,NaN,NaN,3.35,1.44,NaN,NaN,NaN,1.44,2.39,1.91,4.78,NaN,1.44,NaN,1.91,2.39,NaN,NaN,4.31,NaN,NaN,8.61,2.39,NaN,NaN,10.05,NaN,NaN
2016-05-11,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.48,2.38,NaN,1.9,12.86,1.43,5.71,7.14,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.76,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-13,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.48,2.38,NaN,1.9,12.86,1.43,5.71,7.14,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.76,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-14,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.48,2.38,NaN,1.9,12.86,1.43,5.71,7.14,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.76,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-15,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.95,2.38,NaN,1.9,12.86,1.43,5.71,7.14,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-16,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.95,2.38,NaN,1.9,12.86,1.43,5.71,7.14,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-18,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.95,2.38,NaN,1.9,12.86,1.43,5.71,6.67,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-19,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.95,2.38,NaN,1.9,12.86,1.43,5.71,6.67,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-20,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.95,2.38,NaN,1.9,12.86,1.43,5.71,6.67,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-23,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.95,2.38,NaN,1.9,12.38,1.43,5.71,6.67,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-24,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.95,2.38,NaN,1.9,12.38,1.43,5.71,6.67,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-25,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,10.95,2.38,NaN,1.9,12.38,1.43,5.71,6.67,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-26,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,11.43,2.38,NaN,1.9,12.38,1.43,5.71,6.67,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-27,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,11.43,2.38,NaN,1.9,12.38,1.43,5.71,6.67,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-05-31,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,8.57,NaN,1.9,1.43,NaN,3.33,1.43,2.38,12.38,2.38,NaN,1.9,12.38,1.43,5.71,7.14,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,8.57,2.38,NaN,NaN,10,NaN,NaN
2016-06-02,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,9.05,NaN,1.9,1.43,NaN,3.33,1.43,2.38,12.86,2.38,NaN,1.9,12.38,1.43,5.71,7.14,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,9.05,2.38,NaN,NaN,10,NaN,NaN
2016-06-03,NaN,1.43,2.38,NaN,NaN,1.9,1.43,2.86,NaN,NaN,NaN,NaN,NaN,NaN,2.86,3.81,NaN,3.33,NaN,NaN,1.43,5.71,3.81,3.33,1.43,NaN,NaN,7.62,7.62,3.33,NaN,NaN,NaN,NaN,NaN,4.29,1.43,NaN,3.81,3.33,9.05,NaN,1.9,1.43,NaN,3.33,1.43,2.38,12.86,2.38,NaN,1.9,12.38,1.43,5.24,7.14,1.9,NaN,NaN,7.14,2.38,1.43,NaN,NaN,NaN,NaN,3.33,1.43,NaN,NaN,NaN,1.43,2.38,1.9,4.29,NaN,1.43,NaN,1.9,2.38,NaN,NaN,4.29,NaN,NaN,9.05,2.38,NaN,NaN,10,NaN,NaN
2016-06-09,NaN,1.42,2.36,NaN,NaN,1.89,1.42,2.83,NaN,NaN,1.42,NaN,NaN,NaN,2.83,3.77,NaN,3.3,NaN,NaN,1.42,5.66,3.77,3.3,1.42,NaN,NaN,7.55,7.55,3.3,NaN,NaN,NaN,NaN,NaN,4.25,1.42,NaN,3.77,3.3,8.96,NaN,1.89,1.42,NaN,3.3,1.42,2.36,13.21,2.36,NaN,1.89,12.26,1.42,5.19,7.08,1.89,NaN,NaN,7.08,2.36,1.42,NaN,NaN,NaN,NaN,3.3,1.42,NaN,NaN,NaN,1.42,2.36,1.89,4.25,NaN,NaN,NaN,1.89,2.36,NaN,NaN,4.25,NaN,NaN,8.96,2.36,NaN,NaN,9.91,NaN,NaN
2016-06-18,NaN,1.42,2.36,NaN,NaN,1.89,1.42,2.83,NaN,NaN,1.42,NaN,NaN,NaN,2.83,3.77,NaN,3.3,NaN,NaN,1.42,5.66,3.77,3.3,1.42,NaN,NaN,7.55,7.55,3.3,NaN,NaN,NaN,NaN,NaN,4.25,1.42,NaN,3.77,3.3,8.96,NaN,1.89,1.42,NaN,3.3,1.42,2.36,13.68,2.36,NaN,1.89,12.74,1.42,5.19,7.08,1.89,NaN,NaN,7.08,2.36,1.42,NaN,NaN,NaN,NaN,3.3,1.42,NaN,NaN,NaN,1.42,2.36,1.89,4.25,NaN,NaN,NaN,1.89,2.36,NaN,NaN,4.72,NaN,NaN,8.96,2.36,NaN,NaN,9.91,NaN,NaN
2016-06-22,NaN,1.42,2.37,NaN,NaN,1.9,1.42,2.84,NaN,NaN,1.42,NaN,NaN,NaN,2.84,3.79,NaN,3.32,NaN,NaN,1.42,5.69,3.79,2.84,1.42,NaN,NaN,7.58,7.58,3.32,NaN,NaN,NaN,NaN,NaN,4.27,1.42,NaN,3.79,3.32,9,NaN,1.9,1.42,NaN,3.32,1.42,2.37,13.74,2.37,NaN,1.9,12.8,1.42,5.21,7.11,1.9,NaN,NaN,7.11,2.37,1.42,NaN,NaN,1.42,NaN,3.32,1.42,NaN,NaN,NaN,NaN,2.37,1.9,4.27,NaN,NaN,NaN,1.9,2.37,NaN,NaN,4.74,NaN,NaN,9,2.37,NaN,NaN,9.95,NaN,NaN
2016-06-25,NaN,1.42,2.37,NaN,NaN,1.9,1.42,2.84,NaN,NaN,1.42,NaN,NaN,NaN,2.84,3.79,NaN,3.32,NaN,NaN,1.42,5.69,3.79,2.84,1.42,NaN,NaN,7.58,7.58,3.32,NaN,NaN,NaN,NaN,NaN,4.27,1.42,NaN,3.79,3.32,9,NaN,1.9,1.42,NaN,3.32,1.42,2.37,13.74,2.37,NaN,1.9,12.8,1.42,5.21,7.11,1.9,NaN,NaN,7.11,2.37,1.42,NaN,NaN,1.42,NaN,3.32,1.42,NaN,NaN,NaN,NaN,2.37,1.9,4.27,NaN,NaN,NaN,1.9,2.37,NaN,NaN,4.74,NaN,NaN,9,2.37,NaN,NaN,9.95,NaN,NaN
2016-06-29,NaN,1.42,2.37,NaN,NaN,1.9,1.42,2.84,NaN,NaN,1.42,NaN,NaN,NaN,2.84,3.79,NaN,3.32,NaN,NaN,1.42,5.69,3.79,2.84,1.42,NaN,NaN,7.58,7.58,3.32,NaN,NaN,NaN,NaN,NaN,4.27,1.42,NaN,3.79,3.32,9,NaN,1.9,1.42,NaN,3.32,1.42,2.37,14.69,2.37,NaN,1.9,12.8,1.42,5.21,7.11,1.9,NaN,NaN,7.11,2.37,1.42,NaN,NaN,1.42,NaN,3.32,1.42,NaN,NaN,NaN,NaN,2.37,1.9,4.27,NaN,NaN,NaN,1.9,2.37,NaN,NaN,4.74,NaN,NaN,9,2.37,NaN,NaN,9.95,NaN,NaN
2016-07-02,NaN,1.42,2.37,NaN,NaN,1.9,1.42,2.84,NaN,NaN,1.42,NaN,NaN,NaN,2.84,3.79,NaN,3.32,NaN,NaN,1.42,5.69,3.79,2.84,1.42,NaN,NaN,7.58,7.58,3.32,NaN,NaN,NaN,NaN,NaN,4.27,1.42,NaN,3.79,3.32,9,NaN,1.9,1.42,NaN,3.32,1.42,2.37,14.69,2.37,NaN,1.9,12.8,1.42,5.21,7.11,1.9,NaN,NaN,7.11,2.37,1.42,NaN,NaN,1.42,NaN,3.32,1.42,NaN,NaN,NaN,NaN,2.37,1.9,4.27,NaN,NaN,NaN,1.9,2.37,NaN,NaN,4.74,NaN,NaN,9,2.37,NaN,NaN,9.95,NaN,NaN
2016-07-03,NaN,1.42,2.36,NaN,NaN,1.89,1.42,2.83,NaN,NaN,1.42,NaN,NaN,NaN,2.83,3.77,NaN,3.3,NaN,NaN,1.42,5.66,3.77,2.83,1.42,NaN,NaN,7.55,7.55,3.3,NaN,NaN,NaN,NaN,NaN,4.25,1.42,NaN,3.77,3.3,8.96,NaN,1.89,1.42,NaN,3.3,1.42,2.36,14.62,2.36,NaN,1.89,12.74,1.42,5.19,7.08,1.89,NaN,NaN,7.08,2.36,1.42,NaN,NaN,1.42,NaN,3.3,1.42,NaN,NaN,NaN,NaN,2.36,1.89,4.25,NaN,NaN,NaN,1.89,2.36,NaN,NaN,4.72,NaN,NaN,8.96,2.36,NaN,NaN,9.91,NaN,NaN
2016-07-04,NaN,1.42,2.36,NaN,NaN,1.89,1.42,2.83,NaN,NaN,1.42,NaN,NaN,NaN,2.83,3.77,NaN,3.3,NaN,NaN,1.42,5.66,3.77,2.83,1.42,NaN,NaN,7.55,7.55,3.3,NaN,NaN,NaN,NaN,NaN,4.25,1.42,NaN,3.77,3.3,8.96,NaN,1.89,1.42,NaN,3.3,1.42,2.36,14.62,2.36,NaN,1.89,12.74,1.42,5.19,7.08,1.89,NaN,NaN,7.08,2.36,1.42,NaN,NaN,1.42,NaN,3.3,1.42,NaN,NaN,NaN,NaN,2.36,1.89,4.25,NaN,NaN,NaN,1.89,2.36,NaN,NaN,4.72,NaN,NaN,8.96,2.36,NaN,NaN,9.91,NaN,NaN
2016-07-06,NaN,1.42,2.36,NaN,NaN,1.89,1.42,2.83,NaN,NaN,1.42,NaN,NaN,NaN,2.83,3.77,NaN,3.3,NaN,NaN,1.42,5.66,3.77,2.83,1.42,NaN,NaN,7.55,7.55,3.3,NaN,NaN,NaN,NaN,NaN,4.25,1.42,NaN,3.77,3.3,8.96,NaN,1.89,1.42,NaN,3.3,1.42,2.36,14.62,2.36,NaN,1.89,12.74,1.42,5.19,7.08,1.89,NaN,NaN,7.08,2.36,1.42,NaN,NaN,1.42,NaN,3.3,1.42,NaN,NaN,NaN,NaN,2.36,1.89,4.25,NaN,NaN,NaN,1.89,2.36,NaN,NaN,4.72,NaN,NaN,8.96,2.36,NaN,NaN,9.91,NaN,NaN
2016-07-07,NaN,1.42,2.36,NaN,NaN,1.89,1.42,2.83,NaN,NaN,1.42,NaN,NaN,NaN,2.83,3.77,NaN,3.3,NaN,NaN,1.42,5.66,3.77,2.83,1.42,NaN,NaN,7.55,7.55,3.3,NaN,NaN,NaN,NaN,NaN,4.25,1.42,NaN,3.77,3.3,8.96,NaN,1.89,1.42,NaN,3.3,1.42,2.36,14.62,2.36,NaN,1.89,12.74,1.42,5.19,7.08,1.89,NaN,NaN,7.08,2.36,1.42,NaN,NaN,1.42,NaN,3.3,1.42,NaN,NaN,NaN,NaN,2.36,1.89,4.25,NaN,NaN,NaN,1.89,2.36,NaN,NaN,4.72,NaN,NaN,8.96,2.36,NaN,NaN,9.91,NaN,NaN
2016-07-08,NaN,1.42,2.36,NaN,NaN,1.89,1.42,2.83,NaN,NaN,1.42,NaN,NaN,NaN,2.83,3.77,NaN,3.3,NaN,NaN,1.42,5.66,3.77,2.83,1.42,NaN,NaN,7.55,7.55,3.3,NaN,NaN,NaN,NaN,NaN,4.25,1.42,NaN,3.77,3.3,8.96,NaN,1.89,1.42,NaN,3.3,1.42,2.36,14.62,2.36,NaN,1.89,12.74,1.42,5.19,7.08,1.89,NaN,NaN,7.08,2.36,1.42,NaN,NaN,1.42,NaN,3.3,1.42,NaN,NaN,NaN,NaN,2.36,1.89,4.25,NaN,NaN,NaN,1.89,2.36,NaN,NaN,4.72,NaN,NaN,8.96,2.36,NaN,NaN,9.91,NaN,NaN
2016-07-09,NaN,1.42,2.36,NaN,NaN,1.89,1.42,2.83,NaN,NaN,1.42,NaN,NaN,NaN,2.83,3.77,NaN,3.3,NaN,NaN,1.42,5.66,3.77,2.83,1.42,NaN,NaN,7.55,7.55,3.3,NaN,NaN,NaN,NaN,NaN,4.25,1.42,NaN,3.77,3.3,8.96,NaN,1.89,1.42,NaN,3.3,1.42,2.36,14.62,2.36,NaN,1.89,12.74,1.42,5.19,7.08,1.89,NaN,NaN,7.08,2.36,1.42,NaN,NaN,1.42,NaN,3.3,1.42,NaN,NaN,NaN,NaN,2.36,1.89,4.25,NaN,NaN,NaN,1.89,2.36,NaN,NaN,4.72,NaN,NaN,8.96,2.36,NaN,NaN,9.91,NaN,NaN
2016-07-10,NaN,1.41,2.35,NaN,NaN,1.88,1.41,2.82,NaN,NaN,1.41,NaN,NaN,NaN,2.82,3.76,NaN,3.29,NaN,NaN,1.41,5.63,3.76,2.82,1.41,NaN,NaN,7.51,7.51,3.29,NaN,NaN,NaN,NaN,NaN,4.23,1.41,NaN,3.76,3.29,8.92,NaN,1.88,1.41,NaN,3.29,1.41,2.35,14.55,2.35,NaN,1.88,12.68,1.41,5.16,7.04,1.88,NaN,NaN,7.04,2.35,1.41,NaN,NaN,1.41,NaN,3.29,1.41,NaN,NaN,NaN,NaN,2.35,1.88,4.23,NaN,NaN,NaN,1.88,2.35,NaN,NaN,4.69,NaN,NaN,8.92,2.35,NaN,NaN,9.86,NaN,NaN
2016-07-11,NaN,1.41,2.35,NaN,NaN,1.88,1.41,2.82,NaN,NaN,1.41,NaN,NaN,NaN,2.82,3.76,NaN,3.29,NaN,NaN,1.41,5.63,3.76,2.82,1.41,NaN,NaN,7.51,7.51,3.29,NaN,NaN,NaN,NaN,NaN,4.23,1.41,NaN,3.76,3.29,8.92,NaN,1.88,1.41,NaN,3.29,1.41,2.35,14.55,2.35,NaN,1.88,12.68,1.41,5.16,7.04,1.88,NaN,NaN,7.04,2.35,1.41,NaN,NaN,1.41,NaN,3.29,1.41,NaN,NaN,NaN,NaN,2.35,1.88,4.23,NaN,NaN,NaN,1.88,2.35,NaN,NaN,4.69,NaN,NaN,8.92,2.35,NaN,NaN,9.86,NaN,NaN
2016-07-12,NaN,1.41,2.35,NaN,NaN,1.88,1.41,2.82,NaN,NaN,1.41,NaN,NaN,NaN,2.82,3.76,NaN,3.29,NaN,NaN,1.41,5.63,3.76,2.82,1.41,NaN,NaN,7.51,7.51,3.29,NaN,NaN,NaN,NaN,NaN,4.23,1.41,NaN,3.76,3.29,8.92,NaN,1.88,1.41,NaN,3.29,1.41,2.35,14.55,2.35,NaN,1.88,12.68,1.41,5.16,7.04,1.88,NaN,NaN,7.04,2.35,1.41,NaN,NaN,1.41,NaN,3.29,1.41,NaN,NaN,NaN,NaN,2.35,1.88,4.23,NaN,NaN,NaN,1.88,2.35,NaN,NaN,4.69,NaN,NaN,8.92,2.35,NaN,NaN,9.86,NaN,NaN
2016-07-14,NaN,1.41,2.35,NaN,NaN,1.88,1.41,2.82,NaN,NaN,1.41,NaN,NaN,NaN,2.82,3.76,NaN,3.29,NaN,NaN,1.41,5.63,3.76,2.82,1.41,NaN,NaN,7.51,7.51,3.29,NaN,NaN,NaN,NaN,NaN,4.23,1.41,NaN,3.76,3.29,9.39,NaN,1.88,1.41,NaN,3.76,1.41,2.35,14.55,2.35,NaN,1.88,12.68,1.41,5.16,7.04,1.88,NaN,NaN,7.04,2.35,1.41,NaN,NaN,1.41,NaN,3.29,1.41,NaN,NaN,NaN,NaN,2.35,1.88,4.23,NaN,NaN,NaN,1.88,2.35,NaN,NaN,4.69,NaN,NaN,9.39,2.35,NaN,NaN,9.86,NaN,NaN
2016-07-15,NaN,1.41,2.35,NaN,NaN,1.88,1.41,2.82,NaN,NaN,1.41,NaN,NaN,NaN,2.82,3.76,NaN,3.29,NaN,NaN,1.41,5.63,3.76,2.82,1.41,NaN,NaN,7.51,7.51,3.29,NaN,NaN,NaN,NaN,NaN,4.23,1.41,NaN,3.76,3.29,9.39,NaN,1.88,1.41,NaN,3.76,1.41,2.35,14.55,2.35,NaN,1.88,12.68,1.41,5.16,7.04,1.88,NaN,NaN,7.04,2.35,1.41,NaN,NaN,1.41,NaN,3.29,1.41,NaN,NaN,NaN,NaN,2.35,1.88,4.23,NaN,NaN,NaN,1.88,2.35,NaN,NaN,4.69,NaN,NaN,9.39,2.35,NaN,NaN,9.86,NaN,NaN
