Date,Apache::LogFormat,Backtrace::AsHTML,Bailador,Base64,CSS::Grammar,Compress::Zlib,Compress::Zlib::Raw,Config::INI,Config::Simple,Cookie::Baker,Crust,DBIish,Data::Dump,DateTime::Format,DateTime::Parse,Digest,Digest::HMAC,Digest::MD5,Email::Simple,Encode,File::Directory::Tree,File::Find,File::Temp,File::Which,Find::Bundled,Flower,Getopt::Tiny,HTML::Entity,HTML::Escape,HTML::Template,HTTP::Easy,HTTP::HPACK,HTTP::MultiPartParser,HTTP::Parser,HTTP::Request::Supply,HTTP::Server,HTTP::Server::Tiny,HTTP::Status,HTTP::Tinyish,HTTP::UserAgent,Hash::MultiValue,IO::Blob,IO::Capture::Simple,IO::Socket::Async::SSL,IO::Socket::SSL,JSON::Class,JSON::Fast,JSON::Marshal,JSON::Name,JSON::Pretty,JSON::Tiny,JSON::Unmarshal,LWP::Simple,LibraryMake,Linenoise,META6,MIME::Base64,Native::Resources,NativeHelpers::Array,NativeHelpers::Blob,Netstring,OO::Monitors,OpenSSL,PSGI,Pod::Coverage,RakudoPrereq,SVG,Shell::Command,Sparrowdo,Template6,Template::Mojo,Template::Mustache,Terminal::ANSIColor,Test::META,URI,URI::Encode,UUID,XML,XML::Writer,YAMLish
2016-05-16,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,19.52,6.19,8.1,NaN,14.76,6.67,7.62,9.52,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-18,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,19.52,6.19,8.1,NaN,14.76,6.67,7.62,9.05,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-19,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,19.52,6.19,8.1,NaN,14.76,6.67,7.62,9.05,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-20,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,19.52,6.19,8.1,NaN,14.76,6.67,7.62,9.05,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-23,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,19.52,6.19,8.1,NaN,14.29,6.67,7.62,9.05,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-24,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,19.52,6.19,8.1,NaN,14.29,6.67,7.62,9.05,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-25,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,19.52,6.19,8.1,NaN,14.29,6.67,7.62,9.05,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-26,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,20,6.19,8.1,NaN,14.29,6.67,7.62,9.05,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-27,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,20,6.19,8.1,NaN,14.29,6.67,7.62,9.05,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-05-31,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,11.9,13.81,6.19,3.33,NaN,12.38,23.33,9.05,22.86,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.38,4.29,11.43,3.33,5.24,NaN,NaN,3.33,5.24,20.48,6.19,8.1,NaN,14.29,6.67,8.1,9.52,NaN,NaN,24.29,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,24.29,6.19,NaN,13.33,NaN,NaN
2016-06-02,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,12.38,13.81,6.19,3.33,NaN,12.86,23.81,9.05,23.33,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.86,4.29,11.9,3.33,5.24,NaN,NaN,3.33,5.24,20.95,6.19,8.1,NaN,14.29,6.67,8.57,9.52,NaN,NaN,25.24,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,25.24,6.19,NaN,13.33,NaN,NaN
2016-06-03,3.33,3.33,NaN,3.81,NaN,3.81,4.29,NaN,NaN,3.33,2.86,4.29,NaN,8.57,12.38,13.81,6.19,3.33,NaN,12.86,23.81,9.05,23.33,8.57,NaN,NaN,3.33,NaN,NaN,NaN,9.52,NaN,5.71,3.81,NaN,NaN,3.33,22.86,4.29,11.9,3.33,5.24,NaN,NaN,3.33,5.24,20.95,6.19,8.1,NaN,14.29,6.67,7.14,9.52,NaN,NaN,23.81,2.86,3.33,5.24,NaN,NaN,4.76,12.38,NaN,NaN,NaN,4.29,NaN,NaN,4.76,3.33,4.76,NaN,23.81,6.19,NaN,13.33,NaN,NaN
2016-06-09,3.3,3.3,NaN,3.77,NaN,3.77,4.25,NaN,NaN,3.3,2.83,4.25,NaN,8.49,12.26,13.68,6.13,3.3,NaN,12.74,23.58,8.96,23.11,8.49,NaN,NaN,3.3,NaN,NaN,NaN,9.43,NaN,5.66,3.77,NaN,NaN,3.3,22.64,4.25,11.79,3.3,5.19,NaN,NaN,3.3,5.19,21.23,6.13,8.02,NaN,14.15,6.6,7.08,9.91,NaN,NaN,23.58,2.83,3.3,5.19,NaN,NaN,4.72,12.26,NaN,NaN,NaN,4.25,NaN,NaN,4.72,3.3,4.72,NaN,23.58,6.13,NaN,13.21,NaN,NaN
2016-06-18,3.3,3.3,NaN,3.77,NaN,3.77,4.25,NaN,NaN,3.3,2.83,4.25,NaN,8.49,12.26,13.68,6.13,3.3,NaN,12.74,23.58,8.96,23.11,8.49,NaN,NaN,3.3,NaN,NaN,NaN,9.43,NaN,5.66,3.77,NaN,NaN,3.3,22.64,4.25,11.79,3.3,5.19,NaN,NaN,3.3,5.19,21.7,6.13,8.02,NaN,14.62,6.6,7.08,9.91,NaN,NaN,23.58,2.83,3.3,5.19,NaN,NaN,4.72,12.26,NaN,NaN,NaN,4.25,NaN,NaN,4.72,3.3,5.19,NaN,23.58,6.13,NaN,13.21,NaN,NaN
2016-06-22,3.32,3.32,NaN,3.79,NaN,3.79,4.27,NaN,NaN,3.32,2.84,4.27,NaN,8.53,12.32,14.22,6.16,2.84,NaN,12.8,23.7,9,23.22,8.53,NaN,NaN,3.32,NaN,NaN,NaN,9.48,NaN,5.69,3.79,NaN,NaN,3.32,22.75,4.27,11.85,3.32,5.21,NaN,NaN,3.32,5.21,21.8,6.16,8.06,NaN,14.69,6.64,7.11,9.95,NaN,NaN,23.7,2.84,3.32,5.21,NaN,NaN,5.21,12.32,NaN,NaN,NaN,4.27,NaN,NaN,4.74,3.32,5.21,NaN,23.7,6.16,NaN,13.27,NaN,NaN
2016-06-25,3.32,3.32,NaN,3.79,NaN,3.79,4.27,NaN,NaN,3.32,2.84,4.27,NaN,8.53,12.32,14.22,6.16,2.84,NaN,12.8,23.7,9,23.22,8.53,NaN,NaN,3.32,NaN,NaN,NaN,9.48,NaN,5.69,3.79,NaN,NaN,3.32,22.75,4.27,11.85,3.32,5.21,NaN,NaN,3.32,5.21,21.8,6.16,8.06,NaN,14.69,6.64,7.11,9.95,NaN,NaN,23.7,2.84,3.32,5.21,NaN,NaN,5.21,12.32,NaN,NaN,NaN,4.27,NaN,NaN,4.74,3.32,5.21,NaN,23.7,6.16,NaN,13.27,NaN,NaN
2016-06-29,3.32,3.32,NaN,3.79,NaN,3.79,4.27,NaN,NaN,3.32,2.84,4.27,NaN,8.53,12.32,14.22,6.16,2.84,NaN,12.8,23.7,9,23.22,8.53,NaN,NaN,3.32,NaN,NaN,NaN,9.48,NaN,5.69,3.79,NaN,NaN,3.32,22.75,4.27,11.85,3.32,5.21,NaN,NaN,3.32,5.21,27.96,6.16,8.06,NaN,14.69,6.64,7.11,9.95,NaN,NaN,23.7,2.84,3.32,5.21,NaN,NaN,5.21,12.32,NaN,NaN,NaN,4.27,NaN,NaN,4.74,3.32,5.21,NaN,23.7,6.16,NaN,13.27,NaN,NaN
2016-07-02,3.32,3.32,NaN,3.79,NaN,3.79,4.27,NaN,NaN,3.32,2.84,4.27,NaN,8.53,12.32,14.22,6.16,2.84,NaN,12.8,23.7,9,23.22,8.53,NaN,NaN,3.32,NaN,NaN,NaN,9.48,NaN,5.69,3.79,NaN,NaN,3.32,22.75,4.27,11.85,3.32,5.21,NaN,NaN,3.32,5.21,27.96,6.16,8.06,NaN,14.69,6.64,7.11,9.95,NaN,NaN,23.7,2.84,3.32,5.21,NaN,NaN,5.21,12.32,NaN,NaN,NaN,4.27,NaN,NaN,4.74,3.32,5.21,NaN,23.7,6.16,NaN,13.27,NaN,NaN
2016-07-03,3.3,3.3,NaN,3.77,NaN,3.77,4.25,NaN,NaN,3.3,2.83,4.25,NaN,8.49,12.26,14.15,6.13,2.83,NaN,12.74,23.58,8.96,23.11,8.49,NaN,NaN,3.3,NaN,NaN,NaN,9.43,NaN,5.66,3.77,NaN,NaN,3.3,22.64,4.25,11.79,3.3,5.19,NaN,NaN,3.3,5.19,27.83,6.13,8.02,NaN,14.62,6.6,7.08,9.91,NaN,NaN,23.58,2.83,3.3,5.19,NaN,NaN,5.19,12.26,NaN,NaN,NaN,4.25,NaN,NaN,4.72,3.3,5.19,NaN,23.58,6.13,NaN,13.21,NaN,NaN
2016-07-04,3.3,3.3,NaN,3.77,NaN,3.77,4.25,NaN,NaN,3.3,2.83,4.25,NaN,8.49,12.26,14.15,6.13,2.83,NaN,12.74,23.58,8.96,23.11,8.49,NaN,NaN,3.3,NaN,NaN,NaN,9.43,NaN,5.66,3.77,NaN,NaN,3.3,22.64,4.25,11.79,3.3,5.19,NaN,NaN,3.3,5.19,27.83,6.13,8.02,NaN,14.62,6.6,7.08,9.91,NaN,NaN,23.58,2.83,3.3,5.19,NaN,NaN,5.19,12.26,NaN,NaN,NaN,4.25,NaN,NaN,4.72,3.3,5.19,NaN,23.58,6.13,NaN,13.21,NaN,NaN
2016-07-06,3.3,3.3,NaN,3.77,NaN,3.77,4.25,NaN,NaN,3.3,2.83,4.25,NaN,8.49,12.26,14.15,6.13,2.83,NaN,12.74,23.58,8.96,23.11,8.49,NaN,NaN,3.3,NaN,NaN,NaN,9.43,NaN,5.66,3.77,NaN,NaN,3.3,22.64,4.25,11.79,3.3,5.19,NaN,NaN,3.3,5.19,27.83,6.13,8.02,NaN,14.62,6.6,7.08,9.91,NaN,NaN,23.58,2.83,3.3,5.19,NaN,NaN,5.19,12.26,NaN,NaN,NaN,4.25,NaN,NaN,4.72,3.3,5.19,NaN,23.58,6.13,NaN,13.21,NaN,NaN
2016-07-07,3.3,3.3,NaN,3.77,NaN,3.77,4.25,NaN,NaN,3.3,2.83,4.25,NaN,8.49,12.26,14.15,6.13,2.83,NaN,12.74,23.58,8.96,23.11,8.49,NaN,NaN,3.3,NaN,NaN,NaN,9.43,NaN,5.66,3.77,NaN,NaN,3.3,22.64,4.25,11.79,3.3,5.19,NaN,NaN,3.3,5.19,27.83,6.13,8.02,NaN,14.62,6.6,7.08,9.91,NaN,NaN,23.58,2.83,3.3,5.19,NaN,NaN,5.19,12.26,NaN,NaN,NaN,4.25,NaN,NaN,4.72,3.3,5.19,NaN,23.58,6.13,NaN,13.21,NaN,NaN
2016-07-08,3.3,3.3,NaN,3.77,NaN,3.77,4.25,NaN,NaN,3.3,2.83,4.25,NaN,8.49,12.26,14.15,6.13,2.83,NaN,12.74,23.58,8.96,23.11,8.49,NaN,NaN,3.3,NaN,NaN,NaN,9.43,NaN,5.66,3.77,NaN,NaN,3.3,22.64,4.25,11.79,3.3,5.19,NaN,NaN,3.3,5.19,27.83,6.13,8.02,NaN,14.62,6.6,7.08,9.91,NaN,NaN,23.58,2.83,3.3,5.19,NaN,NaN,5.19,12.26,NaN,NaN,NaN,4.25,NaN,NaN,4.72,3.3,5.19,NaN,23.58,6.13,NaN,13.21,NaN,NaN
2016-07-09,3.3,3.3,NaN,3.77,NaN,3.77,4.25,NaN,NaN,3.3,2.83,4.25,NaN,8.49,12.26,14.15,6.13,2.83,NaN,12.74,23.58,8.96,23.11,8.49,NaN,NaN,3.3,NaN,NaN,NaN,9.43,NaN,5.66,3.77,NaN,NaN,3.3,22.64,4.25,11.79,3.3,5.19,NaN,NaN,3.3,5.19,27.83,6.13,8.02,NaN,14.62,6.6,7.08,9.91,NaN,NaN,23.58,2.83,3.3,5.19,NaN,NaN,5.19,12.26,NaN,NaN,NaN,4.25,NaN,NaN,4.72,3.3,5.19,NaN,23.58,6.13,NaN,13.21,NaN,NaN
2016-07-10,3.29,3.29,NaN,3.76,NaN,3.76,4.23,NaN,NaN,3.29,2.82,4.23,NaN,8.45,12.21,14.08,6.1,2.82,NaN,12.68,23.47,8.92,23,8.45,NaN,NaN,3.29,NaN,NaN,NaN,9.39,NaN,5.63,3.76,NaN,NaN,3.29,22.54,4.23,11.74,3.29,5.16,NaN,NaN,3.29,5.16,27.7,6.1,7.98,NaN,14.55,6.57,7.04,9.86,NaN,NaN,23.47,2.82,3.29,5.16,NaN,NaN,5.16,12.21,NaN,NaN,NaN,4.23,NaN,NaN,4.69,3.29,5.16,NaN,23.47,6.1,NaN,13.15,NaN,NaN
2016-07-11,3.29,3.29,NaN,3.76,NaN,3.76,4.23,NaN,NaN,3.29,2.82,4.23,NaN,8.45,12.21,14.08,6.1,2.82,NaN,12.68,23.47,8.92,23,8.45,NaN,NaN,3.29,NaN,NaN,NaN,9.39,NaN,5.63,3.76,NaN,NaN,3.29,22.54,4.23,11.74,3.29,5.16,NaN,NaN,3.29,5.16,27.7,6.1,7.98,NaN,14.55,6.57,7.04,9.86,NaN,NaN,23.47,2.82,3.29,5.16,NaN,NaN,5.16,12.21,NaN,NaN,NaN,4.23,NaN,NaN,4.69,3.29,5.16,NaN,23.47,6.1,NaN,13.15,NaN,NaN
2016-07-12,3.29,3.29,NaN,3.76,NaN,3.76,4.23,NaN,NaN,3.29,2.82,4.23,NaN,8.45,12.21,14.08,6.1,2.82,NaN,12.68,23.47,8.92,23,8.45,NaN,NaN,3.29,NaN,NaN,NaN,9.39,NaN,5.63,3.76,NaN,NaN,3.29,22.54,4.23,11.74,3.29,5.16,NaN,NaN,3.29,5.16,27.7,6.1,7.98,NaN,14.55,6.57,7.04,9.86,NaN,NaN,23.47,2.82,3.29,5.16,NaN,NaN,5.16,12.21,NaN,NaN,NaN,4.23,NaN,NaN,4.69,3.29,5.16,NaN,23.47,6.1,NaN,13.15,NaN,NaN
2016-07-14,3.29,3.29,NaN,3.76,NaN,3.76,4.23,NaN,NaN,3.29,2.82,4.23,NaN,8.45,12.68,14.55,6.1,2.82,NaN,13.15,23.94,8.92,23.47,8.45,NaN,NaN,3.29,NaN,NaN,NaN,9.39,NaN,5.63,3.76,NaN,NaN,3.29,23,4.23,12.21,3.29,5.16,NaN,NaN,3.76,5.16,27.7,6.1,7.98,NaN,14.55,6.57,7.04,9.86,NaN,NaN,23.94,2.82,3.29,5.16,NaN,NaN,5.63,12.21,NaN,NaN,NaN,4.23,NaN,NaN,4.69,3.29,5.16,NaN,23.94,6.1,NaN,13.15,NaN,NaN
2016-07-15,3.29,3.29,NaN,3.76,NaN,3.76,4.23,NaN,NaN,3.29,2.82,4.23,NaN,8.45,12.68,14.55,6.1,2.82,NaN,13.15,23.94,8.92,23.47,8.45,NaN,NaN,3.29,NaN,NaN,NaN,9.39,NaN,5.63,3.76,NaN,NaN,3.29,23,4.23,12.21,3.29,5.16,NaN,NaN,3.76,5.16,27.7,6.1,7.98,NaN,14.55,6.57,7.04,9.86,NaN,NaN,23.94,2.82,3.29,5.16,NaN,NaN,5.63,12.21,NaN,NaN,NaN,4.23,NaN,NaN,4.69,3.29,5.16,NaN,23.94,6.1,NaN,13.15,NaN,NaN
2016-07-16,3.26,3.26,2.79,3.72,NaN,3.72,4.19,NaN,NaN,3.26,2.79,4.19,NaN,8.37,12.56,14.88,6.51,2.79,NaN,13.02,23.72,9.3,23.26,8.37,NaN,NaN,3.26,NaN,NaN,NaN,9.77,NaN,6.05,3.72,NaN,NaN,3.26,23.26,4.19,12.09,3.26,5.12,NaN,NaN,3.72,5.12,27.91,6.05,7.91,NaN,14.88,6.51,6.98,9.77,NaN,NaN,24.19,NaN,3.26,5.12,NaN,NaN,5.58,12.56,NaN,NaN,NaN,4.19,NaN,NaN,5.12,3.72,5.58,NaN,24.19,6.05,NaN,13.02,NaN,NaN
2016-07-18,3.26,3.26,2.79,3.72,NaN,3.72,4.19,NaN,NaN,3.26,2.79,4.19,NaN,8.37,12.56,14.88,6.51,2.79,NaN,13.02,23.72,9.3,23.26,8.37,NaN,NaN,3.26,NaN,NaN,NaN,9.77,NaN,6.05,3.72,NaN,NaN,3.26,23.26,4.19,12.09,3.26,5.12,NaN,NaN,3.72,5.12,27.91,6.05,7.91,NaN,14.88,6.51,6.98,9.77,NaN,NaN,24.19,NaN,3.26,5.12,NaN,NaN,5.58,12.56,NaN,NaN,NaN,4.19,NaN,NaN,5.12,3.72,5.58,NaN,24.19,6.05,NaN,13.02,NaN,NaN
2016-07-19,3.26,3.26,2.79,3.72,NaN,3.72,4.19,NaN,NaN,3.26,2.79,4.19,NaN,8.37,12.56,14.88,6.51,2.79,NaN,13.02,23.72,9.3,23.26,8.37,NaN,NaN,3.26,NaN,NaN,NaN,9.77,NaN,6.05,3.72,NaN,NaN,3.26,23.26,4.19,12.09,3.26,5.12,NaN,NaN,3.72,5.12,27.91,6.05,7.91,NaN,14.88,6.51,6.98,9.77,NaN,NaN,24.19,NaN,3.26,5.12,NaN,NaN,5.58,12.56,NaN,NaN,NaN,4.19,NaN,NaN,5.12,3.72,5.58,NaN,24.19,6.05,NaN,13.02,NaN,NaN
2016-07-20,3.26,3.26,2.79,3.72,NaN,3.72,4.19,NaN,NaN,3.26,2.79,4.19,NaN,8.37,12.56,14.88,6.51,2.79,NaN,13.02,23.72,9.3,23.26,8.37,NaN,NaN,3.26,NaN,NaN,NaN,9.77,NaN,6.05,3.72,NaN,NaN,3.26,23.26,4.19,12.09,3.26,5.12,NaN,NaN,3.72,5.12,27.91,6.05,7.91,NaN,14.88,6.51,6.98,9.77,NaN,NaN,24.19,NaN,3.26,5.12,NaN,NaN,5.58,12.56,NaN,NaN,NaN,4.19,NaN,NaN,5.12,3.72,5.58,NaN,24.19,6.05,NaN,13.02,NaN,NaN
2016-07-21,3.26,3.26,2.79,3.72,NaN,3.72,4.19,NaN,NaN,3.26,2.79,4.19,NaN,8.37,12.56,14.88,6.51,2.79,NaN,13.02,23.72,9.3,23.26,8.37,NaN,NaN,3.26,NaN,NaN,NaN,9.77,NaN,6.05,3.72,NaN,NaN,3.26,23.26,4.19,12.09,3.26,5.12,NaN,NaN,3.72,5.12,27.91,6.05,7.91,NaN,14.88,6.51,6.98,9.77,NaN,NaN,24.19,NaN,3.26,5.12,NaN,NaN,5.58,12.56,NaN,NaN,NaN,4.19,NaN,NaN,5.12,3.72,5.58,NaN,24.19,6.05,NaN,13.02,NaN,NaN
2016-07-22,3.26,3.26,2.79,3.72,NaN,3.72,4.19,NaN,NaN,3.26,2.79,4.19,NaN,8.37,12.56,10.7,6.51,2.79,NaN,13.02,23.72,9.3,23.26,8.37,NaN,NaN,3.26,NaN,NaN,NaN,9.77,NaN,6.05,3.72,NaN,NaN,3.26,23.26,4.19,12.09,3.26,5.12,NaN,NaN,3.72,5.12,27.91,6.05,7.91,NaN,14.88,6.51,6.98,9.77,NaN,NaN,24.19,NaN,3.26,5.12,NaN,NaN,5.58,12.56,NaN,NaN,NaN,4.19,NaN,NaN,5.12,3.72,5.58,NaN,24.19,6.05,NaN,13.02,NaN,NaN
2016-07-24,3.24,3.24,2.78,3.7,NaN,3.7,4.17,NaN,NaN,3.24,2.78,4.17,NaN,8.33,12.5,10.65,6.48,NaN,NaN,12.96,23.61,9.26,23.15,8.33,NaN,NaN,3.24,NaN,NaN,NaN,9.72,NaN,6.02,3.7,NaN,NaN,3.24,23.15,4.17,12.04,3.24,5.09,NaN,NaN,3.7,5.09,27.78,6.02,7.87,NaN,14.81,6.48,8.33,9.72,NaN,NaN,25.46,NaN,3.24,5.09,NaN,NaN,5.56,12.5,NaN,NaN,NaN,4.17,NaN,3.24,5.09,3.7,5.56,NaN,24.54,6.02,NaN,12.96,NaN,NaN
2016-07-25,3.24,3.24,2.78,3.7,NaN,3.7,4.17,NaN,NaN,3.24,2.78,4.17,NaN,8.33,12.5,10.65,6.48,NaN,NaN,12.96,23.61,9.26,23.15,8.33,NaN,NaN,3.24,NaN,NaN,NaN,9.72,NaN,6.02,3.7,NaN,NaN,3.24,23.15,4.17,12.04,3.24,5.09,NaN,NaN,3.7,5.09,27.78,6.02,7.87,NaN,14.81,6.48,8.33,9.72,NaN,NaN,25.46,NaN,3.24,5.09,NaN,NaN,5.56,12.5,NaN,NaN,NaN,4.17,NaN,3.24,5.09,3.7,5.56,NaN,24.54,6.02,NaN,12.96,NaN,NaN
2016-07-26,3.24,3.24,2.78,3.7,NaN,3.7,4.17,NaN,NaN,3.24,2.78,4.17,NaN,8.33,12.5,10.65,6.48,NaN,NaN,12.96,23.61,9.26,23.15,8.33,NaN,NaN,3.24,NaN,NaN,NaN,9.72,NaN,6.02,3.7,NaN,NaN,3.24,23.15,4.17,12.04,3.24,5.09,NaN,NaN,4.17,5.09,27.78,6.02,7.87,NaN,14.81,6.48,7.87,9.72,NaN,NaN,25,NaN,3.24,5.09,NaN,NaN,6.02,12.5,NaN,NaN,NaN,4.17,NaN,3.24,5.09,3.7,5.56,NaN,24.07,6.02,NaN,12.5,NaN,NaN
2016-07-27,3.24,3.24,2.78,3.7,NaN,3.7,4.17,NaN,NaN,3.24,2.78,4.17,NaN,8.33,12.5,10.65,6.48,NaN,NaN,12.96,23.61,9.26,23.15,8.33,NaN,NaN,3.24,NaN,NaN,NaN,9.72,NaN,6.02,3.7,NaN,NaN,3.24,23.15,4.17,12.04,3.24,5.09,NaN,NaN,4.17,5.09,27.78,6.02,7.87,NaN,14.81,6.48,8.33,9.72,NaN,NaN,25.46,NaN,3.24,5.09,NaN,NaN,6.02,12.5,NaN,NaN,NaN,4.17,NaN,3.24,5.09,3.7,5.56,NaN,24.54,6.02,NaN,12.96,NaN,NaN
2016-07-28,3.24,3.24,2.78,3.7,NaN,3.7,4.17,NaN,NaN,3.24,2.78,4.17,NaN,8.33,12.5,10.65,6.48,NaN,NaN,12.96,23.61,9.26,23.15,8.33,NaN,NaN,3.24,NaN,NaN,NaN,9.72,NaN,6.02,3.7,NaN,NaN,3.24,23.15,4.17,12.04,3.24,5.09,NaN,NaN,4.17,5.09,27.78,6.02,7.87,NaN,14.81,6.48,8.33,9.72,NaN,NaN,25.46,NaN,3.24,5.09,NaN,NaN,6.02,12.5,NaN,NaN,NaN,4.17,NaN,3.24,5.09,3.7,5.56,NaN,24.54,6.02,NaN,12.96,NaN,NaN
